#a  	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039
#b  	 -0.0300	 -0.0267	 -0.0234	 -0.0200	 -0.0167	 -0.0134	 -0.0101	 -0.0067	 -0.0034	 -0.0001
#t0 	    7.69	    6.84	    5.99	    5.14	    4.28	    3.43	    2.58	    1.73	    0.88	    0.03
#t1 	  264.10	  263.25	  262.40	  261.55	  260.70	  259.84	  258.99	  258.14	  257.29	  256.44
75	0.00172108	0.00147947	0.00127079	0.00109230	0.00093636	0.00080217	0.00068679	0.00058768	0.00050261	0.00043044
76	0.00144116	0.00123760	0.00106202	0.00091203	0.00078116	0.00066867	0.00057206	0.00048916	0.00041807	0.00035782
77	0.00120534	0.00103412	0.00088662	0.00076075	0.00065107	0.00055690	0.00047611	0.00040684	0.00034750	0.00029725
78	0.00100700	0.00086319	0.00073945	0.00063398	0.00054217	0.00046343	0.00039594	0.00033813	0.00028865	0.00024678
79	0.00084043	0.00071981	0.00061614	0.00052787	0.00045112	0.00038536	0.00032904	0.00028084	0.00023962	0.00020476
80	0.00070074	0.00059970	0.00051296	0.00043917	0.00037508	0.00032021	0.00027326	0.00023312	0.00019881	0.00016981
81	0.00058373	0.00049921	0.00042672	0.00036511	0.00031164	0.00026591	0.00022681	0.00019340	0.00016486	0.00014076
82	0.00048586	0.00041523	0.00035472	0.00030333	0.00025877	0.00022068	0.00018815	0.00016036	0.00013665	0.00011663
83	0.00040408	0.00034513	0.00029466	0.00025184	0.00021474	0.00018305	0.00015600	0.00013291	0.00011322	0.00009660
84	0.00033583	0.00028668	0.00024463	0.00020898	0.00017811	0.00015176	0.00012929	0.00011011	0.00009377	0.00007998
85	0.00027893	0.00023798	0.00020297	0.00017331	0.00014766	0.00012577	0.00010710	0.00009119	0.00007763	0.00006620
86	0.00023152	0.00019744	0.00016833	0.00014367	0.00012236	0.00010419	0.00008870	0.00007550	0.00006426	0.00005478
87	0.00019207	0.00016372	0.00013953	0.00011905	0.00010135	0.00008627	0.00007343	0.00006249	0.00005317	0.00004532
88	0.00015926	0.00013570	0.00011561	0.00009861	0.00008393	0.00007142	0.00006077	0.00005170	0.00004399	0.00003749
89	0.00013199	0.00011243	0.00009575	0.00008165	0.00006947	0.00005911	0.00005028	0.00004277	0.00003638	0.00003100
90	0.00010935	0.00009312	0.00007928	0.00006758	0.00005749	0.00004890	0.00004159	0.00003538	0.00003008	0.00002563
91	0.00009056	0.00007709	0.00006562	0.00005593	0.00004757	0.00004045	0.00003440	0.00002925	0.00002487	0.00002119
92	0.00007497	0.00006381	0.00005430	0.00004627	0.00003934	0.00003345	0.00002845	0.00002419	0.00002056	0.00001752
93	0.00006205	0.00005280	0.00004492	0.00003827	0.00003254	0.00002766	0.00002352	0.00001999	0.00001700	0.00001448
94	0.00005134	0.00004368	0.00003716	0.00003165	0.00002690	0.00002287	0.00001944	0.00001653	0.00001405	0.00001197
95	0.00004247	0.00003613	0.00003073	0.00002617	0.00002224	0.00001891	0.00001607	0.00001366	0.00001161	0.00000989
96	0.00003513	0.00002987	0.00002541	0.00002163	0.00001839	0.00001563	0.00001328	0.00001129	0.00000959	0.00000817
97	0.00002905	0.00002470	0.00002100	0.00001788	0.00001520	0.00001292	0.00001098	0.00000933	0.00000793	0.00000675
98	0.00002402	0.00002042	0.00001736	0.00001478	0.00001256	0.00001067	0.00000907	0.00000771	0.00000655	0.00000558
99	0.00001985	0.00001688	0.00001435	0.00001222	0.00001038	0.00000882	0.00000749	0.00000637	0.00000541	0.00000461
100	0.00001641	0.00001395	0.00001186	0.00001010	0.00000858	0.00000729	0.00000619	0.00000526	0.00000447	0.00000381
101	0.00001356	0.00001153	0.00000980	0.00000834	0.00000709	0.00000602	0.00000512	0.00000435	0.00000369	0.00000315
102	0.00001121	0.00000953	0.00000810	0.00000689	0.00000586	0.00000498	0.00000423	0.00000359	0.00000305	0.00000260
103	0.00000926	0.00000787	0.00000669	0.00000570	0.00000484	0.00000411	0.00000349	0.00000297	0.00000252	0.00000215
104	0.00000765	0.00000651	0.00000553	0.00000471	0.00000400	0.00000340	0.00000289	0.00000245	0.00000208	0.00000177
105	0.00000632	0.00000537	0.00000457	0.00000389	0.00000330	0.00000281	0.00000238	0.00000203	0.00000172	0.00000147
