#a  	  0.0039	  0.0043	  0.0048	  0.0052	  0.0056	  0.0061	  0.0065	  0.0069	  0.0073	  0.0078	  0.0082	  0.0086	  0.0091	  0.0095	  0.0099	  0.0104	  0.0108	  0.0112	  0.0117	  0.0121	  0.0125	  0.0129	  0.0134	  0.0138	  0.0142	  0.0147	  0.0151	  0.0155	  0.0160	  0.0164	  0.0168	  0.0172	  0.0177	  0.0181	  0.0185	  0.0190	  0.0194	  0.0198	  0.0203	  0.0207	  0.0211	  0.0216	  0.0220	  0.0224	  0.0228	  0.0233	  0.0237	  0.0241	  0.0246	  0.0250
#b  	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190
#t0 	    4.87	    4.39	    3.99	    3.66	    3.38	    3.14	    2.93	    2.75	    2.59	    2.44	    2.32	    2.20	    2.10	    2.00	    1.91	    1.83	    1.76	    1.69	    1.63	    1.57	    1.52	    1.47	    1.42	    1.38	    1.33	    1.30	    1.26	    1.22	    1.19	    1.16	    1.13	    1.10	    1.07	    1.05	    1.02	    1.00	    0.98	    0.96	    0.94	    0.92	    0.90	    0.88	    0.86	    0.85	    0.83	    0.82	    0.80	    0.79	    0.77	    0.76
#t1 	  261.28	  235.30	  214.02	  196.27	  181.24	  168.34	  157.16	  147.38	  138.74	  131.05	  124.18	  117.98	  112.38	  107.29	  102.63	   98.37	   94.44	   90.82	   87.46	   84.34	   81.44	   78.73	   76.20	   73.82	   71.59	   69.48	   67.50	   65.63	   63.86	   62.18	   60.59	   59.08	   57.64	   56.27	   54.96	   53.71	   52.52	   51.38	   50.29	   49.24	   48.24	   47.27	   46.35	   45.46	   44.60	   43.78	   42.98	   42.21	   41.47	   40.76
11	0.96826555	0.95792404	0.94770513	0.93643104	0.92534216	0.91443561	0.90338178	0.89191379	0.88064654	0.86957664	0.85870079	0.84801571	0.83751818	0.82720503	0.81649959	0.80598671	0.79566567	0.78553306	0.77558549	0.76581966	0.75623231	0.74682023	0.73758026	0.72850931	0.71960431	0.71086228	0.70228025	0.69385533	0.68558465	0.67746542	0.66949487	0.66167029	0.65398901	0.64644840	0.63904589	0.63177894	0.62444305	0.61722926	0.61014953	0.60320136	0.59638224	0.58968973	0.58312145	0.57667502	0.57034814	0.56413854	0.55804396	0.55206224	0.54619120	0.54042873
12	0.95499170	0.94188812	0.92899573	0.91510812	0.90149949	0.88816448	0.87476983	0.86104925	0.84761903	0.83447320	0.82160588	0.80901132	0.79668387	0.78461798	0.77225056	0.76015114	0.74831656	0.73674107	0.72541904	0.71434495	0.70351338	0.69291905	0.68255676	0.67242142	0.66250806	0.65281179	0.64332783	0.63405150	0.62497821	0.61610348	0.60742290	0.59893217	0.59062707	0.58250347	0.57455732	0.56678467	0.55899741	0.55136907	0.54390905	0.53661349	0.52947864	0.52250083	0.51567645	0.50900200	0.50247403	0.49608917	0.48984414	0.48373570	0.47776072	0.47191611
13	0.93910839	0.92302476	0.90727184	0.89062908	0.87438715	0.85853670	0.84274341	0.82674364	0.81114630	0.79594144	0.78111930	0.76667038	0.75258539	0.73885523	0.72493574	0.71137343	0.69816159	0.68529114	0.67275322	0.66053919	0.64864059	0.63704922	0.62575703	0.61475621	0.60403912	0.59359831	0.58342653	0.57351669	0.56386189	0.55445540	0.54529066	0.53636127	0.52766099	0.51918374	0.51092360	0.50287480	0.49486620	0.48705242	0.47943985	0.47202304	0.46479668	0.45775560	0.45089477	0.44420928	0.43769435	0.43134534	0.42515773	0.41912711	0.41324919	0.40751980
14	0.92063953	0.90140745	0.88266079	0.86317648	0.84424585	0.82585346	0.80766538	0.78942162	0.77171550	0.75453127	0.73785362	0.72166766	0.70595889	0.69071325	0.67540915	0.66056344	0.64616457	0.63219890	0.61865323	0.60551469	0.59277082	0.58040953	0.56841905	0.55678798	0.54550525	0.53456012	0.52394217	0.51364126	0.50364760	0.49395164	0.48454417	0.47541620	0.46655904	0.45796426	0.44962369	0.44152938	0.43352698	0.42575163	0.41820644	0.41088413	0.40377763	0.39688009	0.39018489	0.38368560	0.37737600	0.37125004	0.36530190	0.35952592	0.35391662	0.34846868
15	0.89966021	0.87716478	0.85534824	0.83299401	0.81137927	0.79047982	0.76996239	0.74957054	0.72987425	0.71084976	0.69247406	0.67472491	0.65758078	0.64102086	0.62454831	0.60864463	0.59329196	0.57847081	0.56416232	0.55034830	0.53701117	0.52413394	0.51170024	0.49969422	0.48810061	0.47690466	0.46609212	0.45564924	0.44556276	0.43581988	0.42640824	0.41731591	0.40853139	0.40004360	0.39184181	0.38391571	0.37612694	0.36859133	0.36130864	0.35426964	0.34746543	0.34088742	0.33452736	0.32837727	0.32242948	0.31667660	0.31111150	0.30572732	0.30051746	0.29547554
16	0.87629044	0.85047284	0.82556913	0.80037556	0.77614120	0.75282966	0.73010749	0.70772063	0.68620832	0.66553613	0.64567090	0.62658073	0.60823492	0.59060396	0.57321650	0.55651406	0.54047090	0.52506024	0.51025631	0.49603441	0.48237076	0.46924257	0.45662795	0.44450586	0.43285612	0.42165936	0.41089697	0.40055113	0.39060469	0.38104122	0.37184496	0.36300079	0.35449418	0.34631123	0.33843859	0.33086345	0.32346235	0.31633265	0.30947084	0.30286578	0.29650680	0.29038368	0.28448661	0.27880621	0.27333349	0.26805985	0.26297703	0.25807714	0.25335261	0.24879620
17	0.85068898	0.82154776	0.79359861	0.76565437	0.73892268	0.71335080	0.68860315	0.66442573	0.64132013	0.61923815	0.59813370	0.57796267	0.55868290	0.54025406	0.52222989	0.50500822	0.48855392	0.47283150	0.45780710	0.44344838	0.42972447	0.41660589	0.40406454	0.39207358	0.38060739	0.36964155	0.35915277	0.34911880	0.33951846	0.33033152	0.32153871	0.31312164	0.30506279	0.29734546	0.28995373	0.28287242	0.27599168	0.26939176	0.26306614	0.25700200	0.25118711	0.24560983	0.24025907	0.23512429	0.23019543	0.22546294	0.22091770	0.21655106	0.21235477	0.20832097
18	0.82304723	0.79063815	0.75974292	0.72919229	0.70013949	0.67251057	0.64596482	0.62024511	0.59580874	0.57259042	0.55052810	0.52956279	0.50963845	0.49070182	0.47233041	0.45487568	0.43829164	0.42253292	0.40755647	0.39332144	0.37978911	0.36692275	0.35468752	0.34305040	0.33198011	0.32144696	0.31142284	0.30188110	0.29279649	0.28414510	0.27590426	0.26805251	0.26056951	0.25343602	0.24663381	0.24014560	0.23387390	0.22788354	0.22216548	0.21670552	0.21149025	0.20650697	0.20174366	0.19718895	0.19283210	0.18866293	0.18467183	0.18084970	0.17718792	0.17367837
19	0.79358327	0.75801782	0.72433062	0.69136925	0.66021999	0.63078209	0.60270578	0.57572682	0.55025199	0.52619540	0.50347597	0.48201714	0.46174665	0.44259629	0.42416536	0.40675728	0.39031405	0.37477939	0.36010033	0.34622691	0.33311211	0.32071164	0.30898377	0.29788923	0.28739105	0.27745441	0.26804657	0.25913668	0.25069573	0.24269644	0.23511311	0.22792158	0.22109914	0.21462441	0.20847729	0.20263887	0.19702279	0.19168045	0.18660082	0.18176883	0.17717029	0.17279189	0.16862110	0.16464617	0.16085602	0.15724027	0.15378916	0.15049351	0.14734469	0.14433460
20	0.76253597	0.72397851	0.68770395	0.65257336	0.61959384	0.58863169	0.55932340	0.53139295	0.50519098	0.48060748	0.45753932	0.43588982	0.41556839	0.39649014	0.37827376	0.36117403	0.34512006	0.33004414	0.31588290	0.30257711	0.29007136	0.27831384	0.26725613	0.25685296	0.24706202	0.23784378	0.22916129	0.22098004	0.21326778	0.20599440	0.19913177	0.19265361	0.18653537	0.18075416	0.17528857	0.17011863	0.16516804	0.16047680	0.15603255	0.15181982	0.14782417	0.14403212	0.14043109	0.13700934	0.13375590	0.13066053	0.12771368	0.12490642	0.12223041	0.11967787
21	0.73015926	0.68882304	0.65021074	0.61319159	0.57868162	0.54650763	0.51628710	0.48772725	0.46111756	0.43632055	0.41320829	0.39166177	0.37157031	0.35283101	0.33507948	0.31852222	0.30307514	0.28865887	0.27519978	0.26262948	0.25088456	0.23990615	0.22963964	0.22003437	0.21104337	0.20262307	0.19473305	0.18733585	0.18039674	0.17388352	0.16776633	0.16201750	0.15661137	0.15152417	0.14673385	0.14221998	0.13791542	0.13385073	0.13001290	0.12638656	0.12295749	0.11971249	0.11663933	0.11372667	0.11096399	0.10834153	0.10585024	0.10348172	0.10122816	0.09908234
22	0.69671669	0.65285871	0.61219683	0.57360127	0.53788560	0.50483035	0.47402847	0.44516520	0.41846472	0.39375908	0.37089326	0.34972419	0.33011987	0.31195855	0.29489047	0.27907522	0.26441563	0.25082109	0.23820814	0.22649998	0.21562587	0.20552072	0.19612462	0.18738244	0.17924344	0.17166096	0.16459204	0.15799719	0.15184005	0.14608720	0.14070789	0.13567381	0.13095896	0.12653937	0.12239303	0.11849966	0.11480045	0.11131840	0.10804042	0.10495171	0.10203868	0.09928879	0.09669050	0.09423319	0.09190704	0.08970304	0.08761286	0.08562881	0.08374380	0.08195129
23	0.66247615	0.61639121	0.57399917	0.53416260	0.49758189	0.46398455	0.43293336	0.40408668	0.37760009	0.35327279	0.33092096	0.31037639	0.29148519	0.27410658	0.25790338	0.24299063	0.22925879	0.21660684	0.20494253	0.19418165	0.18424731	0.17506934	0.16658368	0.15873186	0.15146055	0.14472105	0.13846894	0.13266366	0.12726824	0.12224890	0.11757482	0.11321788	0.10915239	0.10535493	0.10180408	0.09848028	0.09533231	0.09237727	0.08960247	0.08699409	0.08453944	0.08222695	0.08004602	0.07798695	0.07604084	0.07419956	0.07245563	0.07080219	0.06923297	0.06774218
24	0.62770503	0.57971900	0.53593966	0.49521221	0.45811394	0.42431287	0.39333634	0.36481122	0.33882241	0.31513458	0.29353420	0.27382758	0.25583907	0.23940939	0.22421241	0.21032176	0.19761678	0.18598741	0.17533399	0.16556634	0.15660285	0.14836965	0.14079992	0.13383316	0.12741467	0.12149490	0.11602905	0.11097656	0.10630071	0.10196827	0.09794915	0.09421609	0.09074441	0.08751175	0.08449783	0.08168426	0.07902670	0.07653777	0.07420559	0.07201750	0.06996200	0.06802864	0.06620792	0.06449116	0.06287050	0.06133874	0.05988933	0.05851628	0.05721411	0.05597783
25	0.59266572	0.54312833	0.49831994	0.45705790	0.41978756	0.38611162	0.35551717	0.32759578	0.30236080	0.27954160	0.25889487	0.24020196	0.22326635	0.20791152	0.19382136	0.18103199	0.16941338	0.15884814	0.14923097	0.14046744	0.13247282	0.12517113	0.11849422	0.11238097	0.10677654	0.10163172	0.09690238	0.09254888	0.08853567	0.08483079	0.08140557	0.07823421	0.07529356	0.07256275	0.07002305	0.06765756	0.06542815	0.06334411	0.06139462	0.05956833	0.05785504	0.05624551	0.05473137	0.05330505	0.05195969	0.05068906	0.04948751	0.04834989	0.04727152	0.04624814
26	0.55761153	0.50688894	0.46141702	0.41997452	0.38286741	0.34962805	0.31969938	0.29263477	0.26837645	0.24661876	0.22708949	0.20954636	0.19377371	0.17957963	0.16665764	0.15501078	0.14450175	0.13500794	0.12642035	0.11864213	0.11158724	0.10517915	0.09934990	0.09403901	0.08919275	0.08476332	0.08070816	0.07698944	0.07357345	0.07043017	0.06753283	0.06485758	0.06238313	0.06009047	0.05796261	0.05598436	0.05412315	0.05238585	0.05076280	0.04924407	0.04782072	0.04648473	0.04522888	0.04404664	0.04293214	0.04188005	0.04088557	0.03994432	0.03905237	0.03820609
27	0.52278317	0.47125036	0.42547982	0.38420114	0.34757496	0.31505952	0.28605074	0.26006207	0.23696645	0.21642445	0.19813685	0.18183988	0.16730114	0.15431586	0.14258726	0.13209012	0.12268230	0.11423815	0.10664712	0.09981185	0.09364665	0.08807606	0.08303363	0.07846081	0.07430599	0.07052366	0.06707370	0.06392068	0.06103330	0.05838391	0.05594805	0.05370408	0.05163281	0.04971724	0.04794226	0.04629444	0.04474617	0.04330256	0.04195516	0.04069539	0.03951557	0.03840882	0.03736899	0.03639053	0.03546845	0.03459828	0.03377595	0.03299781	0.03226053	0.03156111
28	0.48840564	0.43643907	0.39072677	0.34993926	0.31408781	0.28255405	0.25468534	0.22995478	0.20816920	0.18895778	0.17199696	0.15700451	0.14373423	0.13197145	0.12142971	0.11206050	0.10371935	0.09627993	0.08963213	0.08367997	0.07833974	0.07353844	0.06921234	0.06530582	0.06177028	0.05856326	0.05564758	0.05299071	0.05056415	0.04834289	0.04630498	0.04443112	0.04270433	0.04110963	0.03963381	0.03826521	0.03698053	0.03578363	0.03466724	0.03362404	0.03264750	0.03173181	0.03087175	0.03006266	0.02930037	0.02858111	0.02790149	0.02725846	0.02664925	0.02607137
29	0.45468572	0.40265622	0.35734421	0.31735223	0.28254019	0.25221223	0.22566703	0.20233824	0.18197113	0.16416679	0.14858090	0.13491628	0.12291647	0.11236017	0.10297214	0.09468557	0.08735621	0.08085926	0.07508702	0.06994652	0.06535749	0.06125054	0.05756569	0.05425104	0.05126165	0.04855855	0.04610795	0.04388048	0.04185061	0.03999611	0.03829756	0.03673806	0.03530276	0.03397871	0.03275449	0.03162008	0.03055596	0.02956508	0.02864127	0.02777833	0.02697077	0.02621371	0.02550279	0.02483410	0.02420416	0.02360983	0.02304831	0.02251704	0.02201375	0.02153634
30	0.42181004	0.37007628	0.32548573	0.28656561	0.25302462	0.22409027	0.19901392	0.17719209	0.15831413	0.14195731	0.12776073	0.11541632	0.10466112	0.09527067	0.08698207	0.07971503	0.07332790	0.06769947	0.06272616	0.05831946	0.05440366	0.05091396	0.04779483	0.04499867	0.04248457	0.04021740	0.03816689	0.03630695	0.03461506	0.03307172	0.03166005	0.03036539	0.02917497	0.02807767	0.02706377	0.02612477	0.02524433	0.02442479	0.02366092	0.02294756	0.02228010	0.02165445	0.02106700	0.02051450	0.01999404	0.01950304	0.01903914	0.01860026	0.01818449	0.01779012
31	0.38994357	0.33884615	0.29527232	0.25766843	0.22559446	0.19820390	0.17470369	0.15445680	0.13710339	0.12220180	0.10937928	0.09832120	0.08876201	0.08047753	0.07321845	0.06689541	0.06137156	0.05653101	0.05227576	0.04852289	0.04520213	0.04225390	0.03962761	0.03728026	0.03517519	0.03328118	0.03157151	0.03002333	0.02861702	0.02733573	0.02616490	0.02509201	0.02410616	0.02319793	0.02235911	0.02158252	0.02085457	0.02017712	0.01954581	0.01895631	0.01840480	0.01788788	0.01740254	0.01694609	0.01651614	0.01611052	0.01572731	0.01536476	0.01502131	0.01469553
32	0.35922880	0.30908508	0.26679320	0.23071522	0.20026720	0.17453295	0.15267935	0.13404060	0.11821517	0.10474794	0.09325926	0.08343240	0.07500308	0.06775071	0.06144069	0.05597864	0.05123431	0.04709860	0.04348016	0.04030247	0.03750128	0.03502263	0.03282109	0.03085834	0.02910201	0.02752468	0.02610310	0.02481747	0.02365092	0.02258900	0.02161934	0.02073130	0.01991569	0.01916457	0.01847105	0.01782912	0.01722751	0.01666771	0.01614608	0.01565903	0.01520339	0.01477635	0.01437541	0.01399835	0.01364317	0.01330811	0.01299155	0.01269206	0.01240835	0.01213925
33	0.32978525	0.28088509	0.24010735	0.20572865	0.17702822	0.15302625	0.13285522	0.11582632	0.10150438	0.08942658	0.07921145	0.07054451	0.06316639	0.05686313	0.05141582	0.04672849	0.04267898	0.03916604	0.03610573	0.03342840	0.03107616	0.02900076	0.02716195	0.02552602	0.02406472	0.02275429	0.02157468	0.02050893	0.01954266	0.01866362	0.01786136	0.01712692	0.01645258	0.01583171	0.01525854	0.01472810	0.01423101	0.01376851	0.01333756	0.01293520	0.01255880	0.01220603	0.01187482	0.01156334	0.01126995	0.01099316	0.01073167	0.01048428	0.01024992	0.01002763
34	0.30170957	0.25431197	0.21524547	0.18270260	0.15583499	0.13360681	0.11512288	0.09967792	0.08681150	0.07605892	0.06704184	0.05945211	0.05303863	0.04759661	0.04292364	0.03892501	0.03548771	0.03251901	0.02994282	0.02769658	0.02572877	0.02399679	0.02246539	0.02110528	0.01989205	0.01880530	0.01782794	0.01694556	0.01614599	0.01541892	0.01475559	0.01414848	0.01359116	0.01307811	0.01260453	0.01216627	0.01175561	0.01137352	0.01101752	0.01068514	0.01037421	0.01008279	0.00980920	0.00955190	0.00930954	0.00908090	0.00886490	0.00866054	0.00846695	0.00828332
35	0.27507602	0.22940665	0.19221244	0.16160563	0.13662143	0.11617691	0.09935688	0.08544663	0.07396885	0.06446266	0.05655751	0.04995529	0.04441600	0.03974617	0.03576032	0.03236731	0.02946389	0.02696623	0.02480619	0.02292827	0.02128713	0.01984559	0.01857311	0.01744447	0.01643879	0.01553873	0.01472980	0.01399985	0.01333867	0.01273762	0.01218937	0.01168768	0.01122718	0.01080330	0.01041205	0.01005000	0.00971075	0.00939512	0.00910103	0.00882646	0.00856961	0.00832889	0.00810289	0.00789035	0.00769015	0.00750128	0.00732285	0.00715404	0.00699412	0.00684244
36	0.24993733	0.20618698	0.17099003	0.14238454	0.11930226	0.10062307	0.08542006	0.07297637	0.06280598	0.05445718	0.04757142	0.04186381	0.03710776	0.03312278	0.02974044	0.02687483	0.02443277	0.02233936	0.02053428	0.01896882	0.01760349	0.01640619	0.01535068	0.01441546	0.01358280	0.01283804	0.01216899	0.01156549	0.01101898	0.01052226	0.01006925	0.00965474	0.00927429	0.00892411	0.00860090	0.00830181	0.00802157	0.00776084	0.00751791	0.00729110	0.00707893	0.00688008	0.00669339	0.00651782	0.00635245	0.00619643	0.00604904	0.00590959	0.00577749	0.00565219
37	0.22632586	0.18464982	0.15153981	0.12496808	0.10377725	0.08682069	0.07316836	0.06210854	0.05315418	0.04586763	0.03990593	0.03500003	0.03093852	0.02755498	0.02469782	0.02228756	0.02024103	0.01849202	0.01698770	0.01568573	0.01455208	0.01355922	0.01268482	0.01191066	0.01122181	0.01060594	0.01005286	0.00955407	0.00910247	0.00869206	0.00831779	0.00797534	0.00766106	0.00737178	0.00710478	0.00685772	0.00662622	0.00641084	0.00621017	0.00602282	0.00584755	0.00568329	0.00552908	0.00538405	0.00524744	0.00511856	0.00499681	0.00488162	0.00477250	0.00466899
38	0.20425502	0.16477326	0.13380616	0.10927055	0.08993524	0.07463827	0.06245504	0.05268600	0.04485012	0.03852803	0.03339536	0.02920083	0.02574942	0.02288939	0.02048553	0.01846542	0.01675563	0.01529820	0.01404730	0.01296646	0.01202656	0.01120422	0.01048054	0.00984017	0.00927060	0.00876153	0.00830446	0.00789232	0.00751919	0.00718013	0.00687094	0.00658805	0.00632843	0.00608946	0.00586891	0.00566482	0.00547359	0.00529568	0.00512991	0.00497515	0.00483037	0.00469468	0.00456729	0.00444749	0.00433465	0.00422819	0.00412761	0.00403246	0.00394232	0.00385682
